Recommended Package,Dream Outcome,Lead ID,Date Added,Company Name,Business Type,Number of Outlets,Estimated Monthly Revenue (RM),Address,City,State,Postal Code,Website,Primary Contact Name,Job Title,Phone Number,Email Address,WhatsApp,Rating,Review Count,Price Level,Business Status,Google Place ID,Latitude,Longitude,Biggest Pain Point,ICP Tier (1/2/3),Lead Score (0-100),Lead Quality (HOT/WARM/QUALIFIED/COLD),Source,Notes,Follow-up Date,Contact Status (New/Contacted/Qualified/Proposal/Won/Lost),Owner (Sales Rep),Created By,Last Modified,Initial Score Hint,Quality Hint
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJY9gQ,2025-11-05,"Grand Paragon Hotel, Johor Bahru","Cafe, Lodging",1,120000,"18, Jalan Harimau, Taman Century, 80250 Johor Bahru, Johor Darul Ta'zim, Malaysia",80250 Johor Bahru,Johor,80250.0,https://www.grandparagonhotel.com.my/,,,6072685222.0,,6072685222.0,4.0,1949.0,Unknown,OPERATIONAL,ChIJY9gQOTJt2jERpjZ63XIRx5s,1.4812269,103.7619099,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (1949 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJySQj,2025-11-05,KFC Damansara Aliff DT,"Restaurant, Meal Takeaway",1,150000,"Lot 413, Jalan Tampoi, Taman Damansara Aliff, 81200 Johor Bahru, Johor Darul Ta'zim, Malaysia",81200 Johor Bahru,Johor,81200.0,https://kfc.com.my/,,,6072320468.0,,6072320468.0,4.0,1566.0,$$ (Moderate),OPERATIONAL,ChIJySQj3oNy2jERr3SduTgNdII,1.5102714,103.7246808,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (1566 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJyShI,2025-11-05,Ah Meng Kue Teow,Restaurant,1,150000,"112, Jalan Meranti, Taman Melodies, 80250 Johor Bahru, Johor Darul Ta'zim, Malaysia",80250 Johor Bahru,Johor,80250.0,https://goo.gl/ZAx5cG,,,60106699931.0,,60106699931.0,4.1,1081.0,$$ (Moderate),OPERATIONAL,ChIJyShIlyJt2jERqL6iQxTcMC0,1.4953539,103.7654494,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (1081 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJBSTS,2025-11-05,KFC,"Meal Takeaway, Restaurant",1,150000,"12 & 14, Ground Floor, Jalan 1/76d, Desa Pandan, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",55100 Kuala Lumpur,Kuala Lumpur,55100.0,http://kfc.com.my/,,,60392867147.0,,60392867147.0,4.1,1364.0,$$ (Moderate),OPERATIONAL,ChIJBSTSDUw2zDERsgcSxLKljdQ,3.1469201,101.7372096,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (1364 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJxzVy,2025-11-05,The Replacement - Lodge & Kitchen,"Cafe, Restaurant",1,150000,"33 & 34, 34, Jalan Dhoby, Bandar Johor Bahru, 80000 Johor Bahru, Johor Darul Ta'zim, Malaysia",80000 Johor Bahru,Johor,80000.0,https://www.facebook.com/thereplacementlandk/,,,60125477885.0,,60125477885.0,4.2,1398.0,$$ (Moderate),OPERATIONAL,ChIJxzVycOgS2jERJEPQXVyiImA,1.4571005,103.763828,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (1398 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ0-DM,2025-11-05,Fat Fish 肥鱼,Restaurant,1,120000,"97, Jln Beringin, Taman Melodies, 80250 Johor Bahru, Johor Darul Ta'zim, Malaysia",80250 Johor Bahru,Johor,80250.0,https://www.facebook.com/fatfishjb,,,6073309420.0,,6073309420.0,4.6,1097.0,Unknown,OPERATIONAL,ChIJ0-DMSTtt2jERX_MOeIcWkGw,1.4902129,103.7631832,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.6/5 (1097 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJkZyV,2025-11-05,Vertigo,"Bar, Meal Takeaway, Restaurant",1,120000,"Level 59, Banyan Tree Kuala Lumpur, 2, Jalan Conlay, Vertigo, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50450 Kuala Lumpur,Kuala Lumpur,50450.0,https://www.banyantree.com/malaysia/kuala-lumpur/dining/vertigo,,,60321131822.0,,60321131822.0,4.2,1572.0,Unknown,OPERATIONAL,ChIJkZyVV3c3zDERNwTppmJQ1Ys,3.1504925,101.7137483,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (1572 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJJ11o,2025-11-05,Five Guys,"Meal Takeaway, Restaurant",1,120000,"168, Bukit Bintang St, Bukit Bintang, Pavilion, 55100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",55100 Kuala Lumpur,Kuala Lumpur,55100.0,https://restaurants.fiveguys.my/168-bukit-bintang-st-bukit-bintang-55100-kuala-lumpur?y_source=1_MzYxOTUzMDAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,60323910036.0,,60323910036.0,4.2,1723.0,Unknown,OPERATIONAL,ChIJJ11oRts3zDER5vWOTjLm9WM,3.1488571,101.7132624,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (1723 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJuwjD,2025-11-05,Sushi King KSL City,Restaurant,1,150000,"LG49, 50 & 51, Lower Ground, KSL City, 33, Jalan Seladang, Taman Century, 80250 Johor Bahru, Johor Darul Ta'zim, Malaysia",80250 Johor Bahru,Johor,80250.0,https://sushi-king.com/,,,6073313502.0,,6073313502.0,4.2,1524.0,$$ (Moderate),OPERATIONAL,ChIJuwjDFDBt2jERaGS8iM0Hdjs,1.4858456,103.762422,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (1524 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ8Q3Z,2025-11-05,Kopenhagen Coffee Mont Kiara,"Cafe, Restaurant",1,150000,"Shoplot 7, Vista Kiara, 6 7, Jln Kiara 3, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,https://shop.kopenhagencoffee.com/,,,60362116363.0,,60362116363.0,4.3,1133.0,$$ (Moderate),OPERATIONAL,ChIJ8Q3Z4-1IzDERlapELLxcaAQ,3.1665326,101.648993,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (1133 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJncaI,2025-11-05,The Barn @ 1 Mont Kiara,"Restaurant, Bar",1,150000,"G-2, G-3 & G-26, Mont Kiara Mall, 1, Jalan Kiara, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,http://thebarn.com.my/,,,60362115630.0,,60362115630.0,4.7,1945.0,$$ (Moderate),OPERATIONAL,ChIJncaIn_FIzDERg_kVFkodkPI,3.1658188,101.6527457,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (1945 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJXeQ2,2025-11-05,Nando's @ 1 Mont Kiara,Restaurant,1,150000,"Unit G-13, Ground Floor, 1 Mont Kiara, No.1, Jalan Kiara, Mont Kiara, Mont Kiara, 50480 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,https://nandos.com.my/,,,60389662526.0,,60389662526.0,4.9,1733.0,$$ (Moderate),OPERATIONAL,ChIJXeQ2dPFIzDERbjc-y0rMVP8,3.165391,101.652774,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.9/5 (1733 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJh0qK,2025-11-05,Soi 55 Thai Kitchen - Solaris,Restaurant,1,150000,"16, Jalan Solaris 5, Solaris Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,https://www.soi55.my/,,,60167370555.0,,60167370555.0,4.5,1456.0,$$ (Moderate),CLOSED_TEMPORARILY,ChIJh0qKJopIzDER0HjOFw6qLLU,3.1761473,101.6593116,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.5/5 (1456 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ-4_L,2025-11-05,Vantador | The Dry Aged Steak Boutique,"Bar, Restaurant",1,120000,"38, Jalan 25/70a, Desa Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,https://www.vantador.co/,,,60126755868.0,,60126755868.0,4.5,1201.0,Unknown,OPERATIONAL,ChIJ-4_L4u9IzDERbhYC0RjRPdM,3.1624672,101.6497112,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.5/5 (1201 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJy37C,2025-11-05,Shama Suasana Johor Bahru,"Lodging, Restaurant",1,120000,"82C, Jalan Trus, Bandar Johor Bahru, 80000 Johor Bahru, Johor Darul Ta'zim, Malaysia",80000 Johor Bahru,Johor,80000.0,https://www.shama.com/johor-bahru,,,6072670148.0,,6072670148.0,4.2,1909.0,Unknown,OPERATIONAL,ChIJy37CnMQS2jER_L8lvX45owg,1.4633333,103.7616667,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (1909 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJI2z7,2025-11-05,Super Saigon Sri Hartamas KL - Pho Beef Cafe,"Meal Delivery, Cafe, Restaurant",1,150000,"2, Jalan Sri Hartamas 8, Taman Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,https://order.supersaigon.com.my/en_MY/?utm_source=oddle&utm_medium=website&utm_campaign=marche,,,60328569886.0,,60328569886.0,4.4,1378.0,$$ (Moderate),OPERATIONAL,ChIJI2z7WvtIzDER7vB0LOLHzFU,3.157326000000001,101.6507154,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (1378 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ2-ni,2025-11-05,Warakuya Japanese Restaurant,Restaurant,1,150000,"43, Jalan Kuning 2, Taman Pelangi, 80400 Johor Bahru, Johor Darul Ta'zim, Malaysia",80400 Johor Bahru,Johor,80400.0,https://www.facebook.com/Warakuya-Japanese-Restaurant-Johor-Bahru-201231549891803/,,,6073320789.0,,6073320789.0,4.0,1905.0,$$ (Moderate),OPERATIONAL,ChIJ2-niGy1t2jERLVOoqhOSm9I,1.4778502,103.7675247,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (1905 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJu1SG,2025-11-05,La Juiceria Superfoods • TTDI,"Cafe, Restaurant, Store",1,150000,"32, Jalan Datuk Sulaiman, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",60000 Kuala Lumpur,Kuala Lumpur,60000.0,https://order.lajuiceriasuperfoods.com/en_MY/,,,60183683320.0,,60183683320.0,4.6,1844.0,$$ (Moderate),OPERATIONAL,ChIJu1SG2TpJzDERBNLlX_KXk2Y,3.1415949,101.6295789,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.6/5 (1844 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJbxvQ,2025-11-05,Der Backmeister @TTDI - Your German Bakery,"Bakery, Cafe, Restaurant",1,150000,"40, Persiaran Zaaba, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",60000 Kuala Lumpur,Kuala Lumpur,60000.0,https://www.derbackmeister.com/,,,60328560613.0,,60328560613.0,4.5,1520.0,$$ (Moderate),OPERATIONAL,ChIJbxvQpzpJzDERStBOjSfNdAE,3.141674,101.6273897,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.5/5 (1520 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJCadf,2025-11-05,The Red Beanbag,"Restaurant, Cafe",1,150000,"G-2, Menara Mudajaya, 12A, Jln PJU 7/3, Mutiara Damansara, 47810 Petaling Jaya, Selangor, Malaysia",47810 Petaling Jaya,Selangor,47810.0,https://www.theredbeanbag.com/events,,,60377318834.0,,60377318834.0,4.4,1797.0,$$ (Moderate),OPERATIONAL,ChIJCadf4l1IzDERPE67Izcd_l0,3.1620658,101.6125689,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (1797 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJx_HA,2025-11-05,Artisan Roast Coffee TTDI,"Bakery, Store",1,150000,"25, Lorong Datuk Sulaiman 7, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",60000 Kuala Lumpur,Kuala Lumpur,60000.0,https://www.artisanroast.com.my/,,,60377336397.0,,60377336397.0,4.2,1101.0,$$ (Moderate),OPERATIONAL,ChIJx_HAQtZIzDERXpWARhOo1eU,3.148718,101.6302531,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (1101 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ3dsf,2025-11-05,"Woodfire Penang - Burgers, Ribs, Fries, Shakes","Meal Takeaway, Restaurant",2,160000,"20C, Jalan Bagan Jermal, 10250 George Town, Pulau Pinang, Malaysia",10250 George Town,,10250.0,https://linktr.ee/woodfire.penang,,,60174088084.0,,60174088084.0,4.7,2118.0,Unknown,OPERATIONAL,ChIJ3dsfJwDDSjARgane2eF6kus,5.4381586,100.3065025,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (2118 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJX767,2025-11-05,Cor Blimey! British Fish & Chips • Sri Hartamas,"Meal Takeaway, Restaurant",1,120000,"Ground Floor, 58, Jalan 27/70a, Desa Sri Hartamas, 50486 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50486 Kuala Lumpur,Kuala Lumpur,50486.0,http://www.corblimeymy.com/,,,60362112215.0,,60362112215.0,4.7,1965.0,Unknown,OPERATIONAL,ChIJX767D7RJzDERrD6_wqm0O5Q,3.1633144,101.6502629,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (1965 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJe0JX,2025-11-05,Lavender Bakery,"Bakery, Store",1,150000,"64, 66 & 68, Jalan Serampang, Taman Pelangi, 80400 Johor Bahru, Johor Darul Ta'zim, Malaysia",80400 Johor Bahru,Johor,80400.0,http://www.lavenderbakery.com.my/,,,6073359966.0,,6073359966.0,4.3,1550.0,$$ (Moderate),OPERATIONAL,ChIJe0JXKilt2jERnq9KJ0dgA6Y,1.4839646,103.7691184,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (1550 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJWQjv,2025-11-05,Tasty Chapathi Jalan Ipoh,"Meal Takeaway, Restaurant",1,150000,"Viva Residency, Jalan Suppiah Pillay, Jalan Ipoh, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",51200 Kuala Lumpur,Kuala Lumpur,51200.0,https://tastychapathi.com/,,,60340432636.0,,60340432636.0,4.2,1906.0,$$ (Moderate),OPERATIONAL,ChIJWQjvkLdHzDERS-XXmb8h1XI,3.1776611,101.6854639,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (1906 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJx8Np,2025-11-05,RT Pastry House • SS15,"Bakery, Store",1,150000,"B6, Jalan SS 15/4d, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,http://www.rtpastry.com/,,,60374979248.0,,60374979248.0,4.3,1008.0,$$ (Moderate),OPERATIONAL,ChIJx8NpG_ZMzDERn2Rd7nEtD14,3.0736986,101.5868359,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (1008 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ9WAv,2025-11-05,Seven Oaks Bakery Cafe,"Bakery, Cafe, Store",1,150000,"134, Jalan Serampang, Taman Pelangi, 80400 Johor Bahru, Johor Darul Ta'zim, Malaysia",80400 Johor Bahru,Johor,80400.0,http://www.facebook.com/sevenoaksmalaysia,,,6073383377.0,,6073383377.0,4.1,1624.0,$$ (Moderate),OPERATIONAL,ChIJ9WAvHSlt2jERxx_Mt_hS00Y,1.4841545,103.7714844,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (1624 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJaZD5,2025-11-05,Old China Cafe,Cafe,1,150000,"11, Jalan Balai Polis, City Centre, 50000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50000 Kuala Lumpur,Kuala Lumpur,50000.0,http://www.oldchina.com.my/,,,60320725915.0,,60320725915.0,4.0,1191.0,$$ (Moderate),OPERATIONAL,ChIJaZD5nNpJzDERWecEEHzdZ2M,3.1413674,101.6973509,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (1191 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJmfIv,2025-11-05,Shah Alam Convention Centre,Restaurant,2,160000,"4, Persiaran Dato Menteri, Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,http://www.sacc.com.my/,,,60355118858.0,,60355118858.0,4.2,2324.0,Unknown,OPERATIONAL,ChIJmfIvqYZSzDERZTJ-bp567aw,3.0697562,101.5185086,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (2324 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJQcUv,2025-11-05,The Social @ Bangsar,"Bar, Restaurant",1,150000,"57-59, Jln Telawi 3, Bangsar, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",59100 Kuala Lumpur,Kuala Lumpur,59100.0,http://www.thesocial.com.my/,,,60322822260.0,,60322822260.0,4.2,1738.0,$$ (Moderate),OPERATIONAL,ChIJQcUvQZhJzDERn-3RQdW0Xns,3.130534,101.670946,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (1738 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJxatg,2025-11-05,Tasty Porridge • 品粥 • USJ Taipan,Restaurant,1,150000,"19, Jalan USJ 10/1c, Taipan Business Centre, 47620 Subang Jaya, Selangor, Malaysia",47620 Subang Jaya,Selangor,47620.0,,,,60380812603.0,,60380812603.0,4.6,1968.0,$$ (Moderate),OPERATIONAL,ChIJxatgRMRMzDERlcjftr579WY,3.0483837,101.58468,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.6/5 (1968 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJySm_,2025-11-05,"Oppadak Korean ""ZERO"" Oil Fried Chicken@Central I-City","Meal Takeaway, Grocery Or Supermarket, Store",1,120000,"L3-20, Central I-City, No1, Jalan Multimedia, Seksyen 7, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,https://www.oppadak.com.my/,,,60355230550.0,,60355230550.0,4.9,1232.0,Unknown,OPERATIONAL,ChIJySm_1DtTzDERPlnR9ucyj4c,3.0627666,101.4824536,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.9/5 (1232 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJnQbs,2025-11-05,Hometown Hainan Coffee PUCHONG,"Cafe, Store",1,150000,"2 & 2-3, Persiaran Puteri 1, Bandar Puteri, 47100 Puchong, Selangor, Malaysia",47100 Puchong,Selangor,47100.0,https://hometowncoffee.com.my/,,,60162289175.0,,60162289175.0,4.1,1395.0,$$ (Moderate),OPERATIONAL,ChIJnQbsvF-zzTER2Nh4bL6qcdE,3.0240249,101.6156531,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (1395 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJVXHS,2025-11-05,Boat Noodle | ÆON Shah Alam,Restaurant,1,150000,"2.S-09, AEON Mall, Jln Akuatik 13/64, D'kayangan, 40100 Shah Alam, Selangor, Malaysia",40100 Shah Alam,Selangor,40100.0,https://www.boatnoodle.com.my/,,,601116890355.0,,601116890355.0,4.3,1170.0,$$ (Moderate),OPERATIONAL,ChIJVXHS0F1JzDER8EGJsMdJTEI,3.0767621,101.5482713,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (1170 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJW-ti,2025-11-05,"Oppadak Korean ""ZERO"" Oil Fried Chicken@Shah Alam","Meal Takeaway, Grocery Or Supermarket, Store",1,120000,"G09, AEON MALL, Jln Akuatik 13/64, Seksyen 13, 40100 Shah Alam, Selangor, Malaysia",40100 Shah Alam,Selangor,40100.0,https://oppadak.com.my/,,,60348125663.0,,60348125663.0,4.8,1486.0,Unknown,OPERATIONAL,ChIJW-tiXX_LzTERgj1G-spgPQY,3.0763345,101.5480171,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.8/5 (1486 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJXSr4,2025-11-05,Ăn Viet @The Gardens Mall,"Cafe, Restaurant",1,150000,"LG203B, The Gardens Mall, Lingkaran Syed Putra, Mid Valley City, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",59200 Kuala Lumpur,Kuala Lumpur,59200.0,http://www.anviet.com.my/,,,60322011181.0,,60322011181.0,4.2,1815.0,$$ (Moderate),OPERATIONAL,ChIJXSr44o5JzDERSKCt0_iuLrI,3.1189415,101.6761396,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (1815 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJabuI,2025-11-05,Restoran A.Hassan Ayam Kampung (Shah Alam),Restaurant,1,150000,"Jalan Lawan Pedang 13/27, Tadisma Business Park, 40100 Shah Alam, Selangor, Malaysia",40100 Shah Alam,Selangor,40100.0,https://m.facebook.com/pages/Restoran-AHassan-Ayam-Kampung/142164929177617,,,60355103981.0,,60355103981.0,4.3,1534.0,$$ (Moderate),OPERATIONAL,ChIJabuIgZZNzDERs-YP1kgk_UY,3.0891265,101.5444261,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (1534 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJDewP,2025-11-05,DÔME (Bangsar Shopping Centre),"Cafe, Restaurant",1,150000,"G7, Ground Level, Bangsar Shopping Centre, 285, Jalan Maarof, Bangsar, 59000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",59000 Kuala Lumpur,Kuala Lumpur,59000.0,http://www.domecafe.com.my/,,,60122243570.0,,60122243570.0,4.5,1130.0,$$ (Moderate),OPERATIONAL,ChIJDewPNq9JzDERczUxZlj7qJ8,3.14278,101.6673555,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.5/5 (1130 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJByCF,2025-11-05,The Royal Selangor Golf Club,Cafe,1,120000,"Jalan Kelab Golf, 55000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",55000 Kuala Lumpur,Kuala Lumpur,55000.0,https://rsgc.com.my/,,,60392063333.0,,60392063333.0,4.4,1099.0,Unknown,OPERATIONAL,ChIJByCFeDY2zDERcQABICBdzz4,3.1453487,101.7260818,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (1099 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
