Priority,Action,Suggested Approach,Lead ID,Date Added,Company Name,Business Type,Number of Outlets,Estimated Monthly Revenue (RM),Address,City,State,Postal Code,Website,Primary Contact Name,Job Title,Phone Number,Email Address,WhatsApp,Rating,Review Count,Price Level,Business Status,Google Place ID,Latitude,Longitude,Biggest Pain Point,ICP Tier (1/2/3),Lead Score (0-100),Lead Quality (HOT/WARM/QUALIFIED/COLD),Source,Notes,Follow-up Date,Contact Status (New/Contacted/Qualified/Proposal/Won/Lost),Owner (Sales Rep),Created By,Last Modified,Initial Score Hint,Quality Hint
42,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJO6Gx,2025-11-05,Café Deli by El Mesón @ Desa ParkCity,"Restaurant, Cafe",1,300000,"Lot GF-05, The Waterfront @, 5, Persiaran Residen, Desa Parkcity, 52200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",52200 Kuala Lumpur,Kuala Lumpur,52200.0,https://cafedeli.com.my/,,,60362636227.0,,60362636227.0,4.5,1749.0,$$$ (Expensive),OPERATIONAL,ChIJO6GxBaZIzDER64OvqQAoy70,3.1868005,101.6280241,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.5/5 (1749 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
43,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJN9mr,2025-11-05,WHEELER'S,"Cafe, Bar, Restaurant",2,200000,"67, Lorong Love, George Town, 10200 George Town, Pulau Pinang, Malaysia",10200 George Town,,10200.0,http://www.wheelers.com.my/,,,60195247703.0,,60195247703.0,4.6,4027.0,$$ (Moderate),OPERATIONAL,ChIJN9mrRJDDSjARoANJhEVGNwM,5.418730099999999,100.3365486,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.6/5 (4027 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
44,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJAckZ,2025-11-05,Sihaf Arabic Restaurant,Restaurant,1,150000,"B-LG-1, Shop Lot Vista Alam, Jalan Ikhtisas, Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,https://sihaf.com.my/,,,601111110500.0,,601111110500.0,4.5,1150.0,$$ (Moderate),OPERATIONAL,ChIJAckZ8YFSzDERX-_34WPAgSk,3.0702798,101.5241775,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.5/5 (1150 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
45,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJu1SG,2025-11-05,La Juiceria Superfoods • TTDI,"Cafe, Restaurant, Store",1,150000,"32, Jalan Datuk Sulaiman, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",60000 Kuala Lumpur,Kuala Lumpur,60000.0,https://order.lajuiceriasuperfoods.com/en_MY/,,,60183683320.0,,60183683320.0,4.6,1844.0,$$ (Moderate),OPERATIONAL,ChIJu1SG2TpJzDERBNLlX_KXk2Y,3.1415949,101.6295789,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.6/5 (1844 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
46,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJV6FX,2025-11-05,Super Saigon TTDI KL - Pho Beef Cafe,"Cafe, Meal Delivery, Restaurant",2,200000,"28, Jalan Datuk Sulaiman, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",60000 Kuala Lumpur,Kuala Lumpur,60000.0,https://supersaigon.com.my/wp-content/uploads/2025/04/Super-Saigon-Menu-2025-1.pdf,,,60374981875.0,,60374981875.0,4.4,2225.0,$$ (Moderate),OPERATIONAL,ChIJV6FX2TpJzDERAxHY6CoW6D0,3.1414612,101.6295878,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.4/5 (2225 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
47,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJbxvQ,2025-11-05,Der Backmeister @TTDI - Your German Bakery,"Bakery, Cafe, Restaurant",1,150000,"40, Persiaran Zaaba, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",60000 Kuala Lumpur,Kuala Lumpur,60000.0,https://www.derbackmeister.com/,,,60328560613.0,,60328560613.0,4.5,1520.0,$$ (Moderate),OPERATIONAL,ChIJbxvQpzpJzDERStBOjSfNdAE,3.141674,101.6273897,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.5/5 (1520 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
48,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJsfUx,2025-11-05,Common Man Coffee Roasters - Kuala Lumpur,"Cafe, Restaurant, Store",2,400000,"A-G-1 New Podium, Plaza Vads, 1, Jalan Tun Mohd Fuad, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",60000 Kuala Lumpur,Kuala Lumpur,60000.0,https://commonmancoffeeroasters.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_kuala_lumpur,,,60377317095.0,,60377317095.0,4.5,3425.0,$$$ (Expensive),OPERATIONAL,ChIJsfUxqztJzDERNSiW6AxnvL8,3.1395359,101.6299983,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.5/5 (3425 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
49,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJCadf,2025-11-05,The Red Beanbag,"Restaurant, Cafe",1,150000,"G-2, Menara Mudajaya, 12A, Jln PJU 7/3, Mutiara Damansara, 47810 Petaling Jaya, Selangor, Malaysia",47810 Petaling Jaya,Selangor,47810.0,https://www.theredbeanbag.com/events,,,60377318834.0,,60377318834.0,4.4,1797.0,$$ (Moderate),OPERATIONAL,ChIJCadf4l1IzDERPE67Izcd_l0,3.1620658,101.6125689,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (1797 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
50,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJx_HA,2025-11-05,Artisan Roast Coffee TTDI,"Bakery, Store",1,150000,"25, Lorong Datuk Sulaiman 7, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",60000 Kuala Lumpur,Kuala Lumpur,60000.0,https://www.artisanroast.com.my/,,,60377336397.0,,60377336397.0,4.2,1101.0,$$ (Moderate),OPERATIONAL,ChIJx_HAQtZIzDERXpWARhOo1eU,3.148718,101.6302531,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (1101 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
51,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJCSPM,2025-11-05,Maple Palace Chinese Restaurant,Restaurant,1,300000,"47, Jalan Sultan Ahmad Shah, 10050 George Town, Pulau Pinang, Malaysia",10050 George Town,,10050.0,http://www.maplepalace.com/,,,6042279690.0,,6042279690.0,4.3,1403.0,$$$ (Expensive),OPERATIONAL,ChIJCSPMLqLDSjAREUL3_Tz9kjc,5.4260107,100.3232568,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.3/5 (1403 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
52,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJi7WD,2025-11-05,Hameediyah Restaurant,Restaurant,5,300000,"164 A, Lebuh Campbell, George Town, 10100 George Town, Pulau Pinang, Malaysia",10100 George Town,,10100.0,https://www.facebook.com/HAMEEDIYAHRESTAURANTSDNBHD1025046U,,,6042611095.0,,6042611095.0,4.1,7029.0,$$ (Moderate),OPERATIONAL,ChIJi7WDMJfDSjARcGDxELYEhsA,5.41864,100.3325087,Can't standardize operations across locations,2,,,Google Places API,Rating: 4.1/5 (7029 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
53,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJIfYL,2025-11-05,Village Park Restaurant,Restaurant,5,300000,"5, Jalan SS 21/37, Damansara Utama, 47400 Petaling Jaya, Selangor, Malaysia",47400 Petaling Jaya,Selangor,47400.0,https://www.facebook.com/Village-Park-Restaurant-1639483826264341/,,,60122738438.0,,60122738438.0,4.3,12454.0,$$ (Moderate),OPERATIONAL,ChIJIfYLMzFJzDERPG9vHZ7DqiE,3.1376947,101.6233261,Can't standardize operations across locations,2,,,Google Places API,Rating: 4.3/5 (12454 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
54,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJ8yeI,2025-11-05,Serai @Paradigm Mall,Restaurant,2,400000,"Lot GB-15 & 15A, Ground Floor Boulevard, Paradigm Mall, 1, Jalan SS 7/26a, Ss 7, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301.0,http://www.seraigroup.com.my/,,,60378873707.0,,60378873707.0,4.8,4607.0,$$$ (Expensive),OPERATIONAL,ChIJ8yeIUxhMzDER42GcLUjt4-w,3.1050837,101.5960481,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.8/5 (4607 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
55,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJX2A6,2025-11-05,CRG Chicken Rice Guys Restaurant • Shah Alam,Restaurant,1,150000,"40, Jalan Zirkon 7f/F, Seksyen 7, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,https://www.crgchickenriceguys.com/,,,60133781950.0,,60133781950.0,4.4,1875.0,$$ (Moderate),OPERATIONAL,ChIJX2A6NV9SzDERrASOP4nIWFc,3.0759871,101.496344,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (1875 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
56,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJxatg,2025-11-05,Tasty Porridge • 品粥 • USJ Taipan,Restaurant,1,150000,"19, Jalan USJ 10/1c, Taipan Business Centre, 47620 Subang Jaya, Selangor, Malaysia",47620 Subang Jaya,Selangor,47620.0,,,,60380812603.0,,60380812603.0,4.6,1968.0,$$ (Moderate),OPERATIONAL,ChIJxatgRMRMzDERlcjftr579WY,3.0483837,101.58468,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.6/5 (1968 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
57,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJwf_o,2025-11-05,Uncle Don's (USJ Taipan),Restaurant,2,200000,"55a, Jalan USJ 10/1f, Taipan Business Centre, 47620 Subang Jaya, Selangor, Malaysia",47620 Subang Jaya,Selangor,47620.0,http://www.uncledons.com.my/,,,60169001074.0,,60169001074.0,4.0,3667.0,$$ (Moderate),OPERATIONAL,ChIJwf_o58RMzDERCd1nnLsCfZA,3.0473392,101.5832362,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4/5 (3667 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
58,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJD0g0,2025-11-05,Nando's • ÆOÑ Mall Shah Alam,Restaurant,1,150000,"Jln Akuatik 13/64, Seksyen 13, 40100 Shah Alam, Selangor, Malaysia",40100 Shah Alam,Selangor,40100.0,http://www.nandos.com.my/,,,60389662584.0,,60389662584.0,4.1,1972.0,$$ (Moderate),OPERATIONAL,ChIJD0g0GaBNzDERb98eNM82fT8,3.076726,101.547902,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (1972 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
59,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJUZ-c,2025-11-05,McDonald's Petron Section 7 DT,Restaurant,2,200000,"Fasa 3C, No. 5, Persiaran Kayangan, Seksyen 7, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,https://www.mcdonalds.com.my/,,,60355230379.0,,60355230379.0,4.1,3097.0,$$ (Moderate),OPERATIONAL,ChIJUZ-cB_BSzDERCug2kjrXl4Q,3.065697999999999,101.490766,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.1/5 (3097 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
60,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJVVVV,2025-11-05,Al-Rawsha Restaurant Seksyen 7,Restaurant,2,200000,"2, Jalan Platinum G 7/G, Seksyen 7, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,https://www.facebook.com/Alrawsha-Restauran-Shah-Alam-509400446555388/,,,60355240040.0,,60355240040.0,4.3,3223.0,$$ (Moderate),OPERATIONAL,ChIJVVVVBeNSzDERjtzSwBZyATY,3.08092,101.492609,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.3/5 (3223 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
61,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJ32L9,2025-11-05,Tonkatsu By Ma Maison • Main Place Mall,Restaurant,1,120000,"Lot 2F-19, 2nd Floor, Jalan USJ 21/10, Persiaran Kewajipan, Usj 21, 47630 Subang Jaya, Selangor, Malaysia",47630 Subang Jaya,Selangor,47630.0,http://mamaison.com.my/,,,60380819913.0,,60380819913.0,4.6,1441.0,Unknown,OPERATIONAL,ChIJ32L94DGzzTERE76uxygOepY,3.02632,101.5811466,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.6/5 (1441 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
62,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJSdLk,2025-11-05,Mozer's @ Bukit Jelutong,Restaurant,2,200000,"03-0G-01DVIDA BUSINESS CENTRE, Jalan Bazar U8/101, Bukit Jelutong, 40150 Shah Alam, Selangor, Malaysia",40150 Shah Alam,Selangor,40150.0,https://mozersbukitjelutong.shop/,,,60377341783.0,,60377341783.0,4.3,2174.0,$$ (Moderate),OPERATIONAL,ChIJSdLkCvdNzDERz47FnEDosas,3.098333199999999,101.5363245,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.3/5 (2174 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
63,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJe6VB,2025-11-05,"Canai 15 Cafe, Taste Of India Ss14",Restaurant,1,150000,"99, Jalan SS 14/1, Ss 14, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,,,,601137183936.0,,601137183936.0,4.0,1399.0,$$ (Moderate),OPERATIONAL,ChIJe6VBcfFMzDERklSmit5hHfA,3.0670695,101.5864006,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (1399 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
64,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJ0_mK,2025-11-05,Fish & Co @ Main Place,Restaurant,1,120000,"LG-13, Lower Ground Floor, Main Place Mall, Jalan USJ 21/10, Usj 21, 47630 Subang Jaya, Selangor, Malaysia",47630 Subang Jaya,Selangor,47630.0,http://www.fish-co.com/,,,60380114583.0,,60380114583.0,4.4,1038.0,Unknown,OPERATIONAL,ChIJ0_mK4y-zzTERwu-g1QmGZ6Y,3.025727599999999,101.5811454,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (1038 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
65,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJZYai,2025-11-05,Polperro Steak House Seksyen 7 Shah Alam,"Cafe, Restaurant",2,200000,"No 2, Jalan Kristal J7/7, Seksyen 7, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,http://polperrogroup.com/,,,601159969276.0,,601159969276.0,4.0,4287.0,$$ (Moderate),OPERATIONAL,ChIJZYaivFdSzDERm5mOqWBtgvE,3.0749314,101.4865725,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4/5 (4287 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
66,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJnbUo,2025-11-05,Kooky Bowl,"Cafe, Restaurant",1,150000,"23, Jalan PJS 11/9, Bandar Sunway, 46150 Petaling Jaya, Selangor, Malaysia",46150 Petaling Jaya,Selangor,46150.0,https://www.instagram.com/kookybowl/,,,60126757396.0,,60126757396.0,4.3,1093.0,$$ (Moderate),OPERATIONAL,ChIJnbUoQI9MzDERONJh0Rw780c,3.0679213,101.6031627,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (1093 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
67,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJVXHS,2025-11-05,Boat Noodle | ÆON Shah Alam,Restaurant,1,150000,"2.S-09, AEON Mall, Jln Akuatik 13/64, D'kayangan, 40100 Shah Alam, Selangor, Malaysia",40100 Shah Alam,Selangor,40100.0,https://www.boatnoodle.com.my/,,,601116890355.0,,601116890355.0,4.3,1170.0,$$ (Moderate),OPERATIONAL,ChIJVXHS0F1JzDER8EGJsMdJTEI,3.0767621,101.5482713,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (1170 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
68,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJj8-p,2025-11-05,IDCC Ideal Convention Centre Shah Alam,"Lodging, Restaurant",5,240000,"Level 7, Jalan Pahat L 15/L, Seksyen 15, 40200 Shah Alam, Selangor, Malaysia",40200 Shah Alam,Selangor,40200.0,https://www.idcc.my/,,,60123419897.0,,60123419897.0,4.2,5976.0,Unknown,OPERATIONAL,ChIJj8-p5nxNzDER5w8x7f9TSKg,3.0660738,101.5262655,Can't standardize operations across locations,2,,,Google Places API,Rating: 4.2/5 (5976 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
69,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJp9MO,2025-11-05,Restoran Temerloh Catering,Restaurant,2,200000,"2, Jalan Pahat J 15/J, Seksyen 15, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,https://www.facebook.com/restorantemerlohcatering,,,60102609590.0,,60102609590.0,4.0,2541.0,$$ (Moderate),OPERATIONAL,ChIJp9MOqoJSzDER4JStHSx-fdQ,3.065026899999999,101.524682,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4/5 (2541 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
70,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJ2czZ,2025-11-05,Walnut Cafe & Bar,"Cafe, Bar, Store",1,300000,"G-10, Ground Floor, Tower 4 & 5 PFCC, Jalan Puteri 1/2, Bandar Puteri, 47100 Puchong, Selangor, Malaysia",47100 Puchong,Selangor,47100.0,http://walnutcafe.com.my/,,,60380526607.0,,60380526607.0,4.1,1862.0,$$$ (Expensive),OPERATIONAL,ChIJ2czZK6i0zTER03afUBFBuLc,3.0271479,101.6157614,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.1/5 (1862 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
71,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJnQbs,2025-11-05,Hometown Hainan Coffee PUCHONG,"Cafe, Store",1,150000,"2 & 2-3, Persiaran Puteri 1, Bandar Puteri, 47100 Puchong, Selangor, Malaysia",47100 Puchong,Selangor,47100.0,https://hometowncoffee.com.my/,,,60162289175.0,,60162289175.0,4.1,1395.0,$$ (Moderate),OPERATIONAL,ChIJnQbsvF-zzTER2Nh4bL6qcdE,3.0240249,101.6156531,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (1395 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
72,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJvYQH,2025-11-05,Tanah Aina Cafe,"Cafe, Restaurant",1,300000,"Wisma Tanah Aina, Jalan Mesra 1, Hicom-glenmarie Industrial Park, 40150 Shah Alam, Selangor, Malaysia",40150 Shah Alam,Selangor,40150.0,https://www.facebook.com/tanahainacafe/,,,60355243258.0,,60355243258.0,4.2,1112.0,$$$ (Expensive),OPERATIONAL,ChIJvYQHKqZNzDERo-ZGk5u8fQc,3.0770527,101.5589097,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.2/5 (1112 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
73,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJ_968,2025-11-05,TK Bakery @Puchong,"Bakery, Store",1,150000,"21 & 21A, Jalan Kenari 9, Bandar Puchong Jaya, 47100 Puchong, Selangor, Malaysia",47100 Puchong,Selangor,47100.0,http://www.tk2you.com/,,,60358888267.0,,60358888267.0,4.3,1005.0,$$ (Moderate),OPERATIONAL,ChIJ_968y1tLzDER8GRfC0x--tc,3.0472502,101.6224127,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (1005 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
74,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJgXdO,2025-11-05,Moonlight Cake House • Puchong,"Bakery, Restaurant, Store",1,150000,"G02, G03, G04, Kompleks Kenari, Jalan Kenari 19, Bandar Puchong Jaya, 47100 Puchong, Selangor, Malaysia",47100 Puchong,Selangor,47100.0,https://app.moonlightcake.com/,,,60380826311.0,,60380826311.0,4.1,1260.0,$$ (Moderate),OPERATIONAL,ChIJgXdOP1pLzDERIlaPYBkXQ64,3.04564,101.6228351,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (1260 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
75,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJ21xn,2025-11-05,FOWLBOYS SS15,"Meal Takeaway, Restaurant",5,240000,"38, Jalan SS 15/4b, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,http://fowlboys.com/,,,60166077601.0,,60166077601.0,4.8,8247.0,Unknown,OPERATIONAL,ChIJ21xnie5NzDERhWm6K9tfcBU,3.0759617,101.5876956,Can't standardize operations across locations,2,,,Google Places API,Rating: 4.8/5 (8247 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
76,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJwVTB,2025-11-05,De Palma Hotel Shah Alam,"Cafe, Lodging, Restaurant",2,160000,"Jalan Nelayan 19/15, Seksyen 19, 40300 Shah Alam, Selangor, Malaysia",40300 Shah Alam,Selangor,40300.0,https://sites.google.com/view/depalmahotelshahalam/home,,,60355428080.0,,60355428080.0,4.1,2183.0,Unknown,OPERATIONAL,ChIJwVTBXltNzDERNMndP7E-rhA,3.049710000000001,101.5352001,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (2183 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
77,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJixKy,2025-11-05,Me'nate Steak Hub (Shah Alam),Restaurant,5,600000,"Lot F-36, Vista Alam Jalan Ikthisas 14/1, off, Persiaran Damai, Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,https://menate.com.my/,,,60355233493.0,,60355233493.0,4.4,5615.0,$$$ (Expensive),OPERATIONAL,ChIJixKyGX5NzDERJeV73R4VSkA,3.0707871,101.5253054,Can't standardize operations across locations,2,,,Google Places API,Rating: 4.4/5 (5615 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
78,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJb3kv,2025-11-05,La Cocina Sky View,Restaurant,1,300000,"MEZZANINE FLOOR, 8D, Jalan USJ 10/1j, Taipan Business Centre, 47620 Subang Jaya, Selangor, Malaysia",47620 Subang Jaya,Selangor,47620.0,https://lacocina.com.my/,,,60356212395.0,,60356212395.0,4.3,1551.0,$$$ (Expensive),OPERATIONAL,ChIJb3kvY8NMzDERf3DFmRiPuDA,3.048012700000001,101.5859503,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.3/5 (1551 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
79,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJf537,2025-11-05,Ombak Kitchen Bukit Jelutong,Restaurant,2,400000,"5.G.01, D'Vida Business Centre, Jalan Bazar U8/101, Bukit Jelutong, 40150 Shah Alam, Selangor, Malaysia",40150 Shah Alam,Selangor,40150.0,http://www.ombakkitchen.my/,,,60102205946.0,,60102205946.0,4.7,2674.0,$$$ (Expensive),OPERATIONAL,ChIJf537i-1NzDERst6eqgY08Z0,3.0976188,101.5364946,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.7/5 (2674 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
80,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJ_xoB,2025-11-05,Woodlands Vegetarian Restaurant,Restaurant,2,200000,"60, Lebuh Penang, George Town, 10200 George Town, Pulau Pinang, Malaysia",10200 George Town,Penang,10200.0,,,,6042639764.0,,6042639764.0,4.1,2111.0,$$ (Moderate),OPERATIONAL,ChIJ_xoBso_DSjARagJOKgWVb4k,5.4180007,100.3405533,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.1/5 (2111 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
81,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJvRQ_,2025-11-05,Antipodean,"Cafe, Restaurant",2,160000,"G37 & GK1, Ground Floor, Atria Shopping Gallery, Jalan SS 22/23, Damansara Jaya, 47400 Petaling Jaya, Selangor, Malaysia",47400 Petaling Jaya,Selangor,47400.0,https://antipodeancoffee.com/,,,60377328594.0,,60377328594.0,4.7,2953.0,Unknown,OPERATIONAL,ChIJvRQ_pExJzDERBqLjRYXLuxA,3.1271326,101.6164682,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (2953 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
82,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJwSte,2025-11-05,Paradise Dynasty @ Paradigm Mall,"Meal Delivery, Restaurant",2,160000,"Lot 1F-15, Paradigm Mall, 1, Jalan SS 7/26a, SS7, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301.0,https://paradisefnb.com.my/,,,60378875022.0,,60378875022.0,4.7,2959.0,Unknown,OPERATIONAL,ChIJwStesxlMzDERye3YacUngEM,3.1054534,101.5959406,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (2959 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
